id,species,observed_on,place_guess,location,user,latitude,longitude,sex,life_stage,url,year
82703902,Northern Diamondback Terrapin,2021-06-12,"New Jersey, US","39.677123132,-74.3038981034",lrburger,39.677123132,-74.3038981034,male,,https://www.inaturalist.org/observations/82703902,2021
82862309,Northern Diamondback Terrapin,2021-06-13,"New Jersey, US","39.6496263891,-74.3255500984",lrburger,39.6496263891,-74.3255500984,male,adult,https://www.inaturalist.org/observations/82862309,2021
82863362,Northern Diamondback Terrapin,2021-06-13,"New Jersey, US","39.6227072878,-74.3128879417",lrburger,39.6227072878,-74.3128879417,male,,https://www.inaturalist.org/observations/82863362,2021
82708886,Northern Diamondback Terrapin,2021-06-12,"New Jersey, US","39.7787313817,-74.384688017",lrburger,39.7787313817,-74.384688017,male,,https://www.inaturalist.org/observations/82708886,2021
81937768,Northern Diamondback Terrapin,2021-06-06,"New Jersey, US","39.4421636412,-74.2226495682",tjc647,39.4421636412,-74.2226495682,male,adult,https://www.inaturalist.org/observations/81937768,2021
82141008,,2021-06-08,"New Jersey, US","39.4323902227,-74.2589881824",reclaimednj,39.4323902227,-74.2589881824,male,adult,https://www.inaturalist.org/observations/82141008,2021
84054101,Northern Diamondback Terrapin,2021-06-22,"New Jersey, US","39.5492522931,-74.2295074082",reclaimednj,39.5492522931,-74.2295074082,male,,https://www.inaturalist.org/observations/84054101,2021
100250712,Northern Diamondback Terrapin,2021-10-22,United States,"39.6112751828,-74.8722260597",garliccc,39.6112751828,-74.8722260597,male,,https://www.inaturalist.org/observations/100250712,2021
97779985,Northern Diamondback Terrapin,2021-10-10,"Cape May County, US-NJ, US","39.102580817,-74.6195501231",bughaven,39.102580817,-74.6195501231,male,,https://www.inaturalist.org/observations/97779985,2021
85217479,Northern Diamondback Terrapin,2021-07-01,"New Jersey, US","39.4319385737,-74.5019950943",moranca,39.4319385737,-74.5019950943,male,,https://www.inaturalist.org/observations/85217479,2021
94941645,Northern Diamondback Terrapin,2021-09-12,"New Jersey, US","39.5864856115,-74.5710314128",bobzappalorti,39.5864856115,-74.5710314128,male,adult,https://www.inaturalist.org/observations/94941645,2021
92830655,Northern Diamondback Terrapin,2021-08-28,United States,"38.9758995682,-74.8375154152",melissalaurino,38.9758995682,-74.8375154152,male,adult,https://www.inaturalist.org/observations/92830655,2021
94599843,Northern Diamondback Terrapin,2021-06-26,"New Jersey, US","40.4055399185,-74.3661967408",caoraesque,40.4055399185,-74.3661967408,male,,https://www.inaturalist.org/observations/94599843,2021
94493997,Northern Diamondback Terrapin,2021-09-11,"New Jersey, US","39.0177956638,-74.9454752124",erin_allison,39.0177956638,-74.9454752124,male,adult,https://www.inaturalist.org/observations/94493997,2021
85920821,Northern Diamondback Terrapin,2021-07-06,"New Jersey, US","39.5025537647,-74.2938903708",moranca,39.5025537647,-74.2938903708,male,,https://www.inaturalist.org/observations/85920821,2021
87780610,Northern Diamondback Terrapin,2021-07-17,United States,"38.822909008,-74.858840744",econo_naturalist,38.822909008,-74.858840744,male,adult,https://www.inaturalist.org/observations/87780610,2021
86565877,Northern Diamondback Terrapin,2021-07-11,"New Jersey, US","39.5280202571,-74.2790850333",tjc647,39.5280202571,-74.2790850333,male,,https://www.inaturalist.org/observations/86565877,2021
86575192,Northern Diamondback Terrapin,2021-07-11,"New Jersey, US","39.4204507361,-74.3748505892",mibnnzyahoocom,39.4204507361,-74.3748505892,male,,https://www.inaturalist.org/observations/86575192,2021
86574051,Northern Diamondback Terrapin,2021-07-11,"New Jersey, US","39.5578856015,-74.39606043",mibnnzyahoocom,39.5578856015,-74.39606043,male,,https://www.inaturalist.org/observations/86574051,2021
86573404,Northern Diamondback Terrapin,2021-07-11,"New Jersey, US","39.5391328095,-74.3330726889",tjc647,39.5391328095,-74.3330726889,male,,https://www.inaturalist.org/observations/86573404,2021
86573317,Northern Diamondback Terrapin,2021-07-11,"New Jersey, US","39.5163917835,-74.3271174931",mibnnzyahoocom,39.5163917835,-74.3271174931,male,,https://www.inaturalist.org/observations/86573317,2021
86571128,Northern Diamondback Terrapin,2021-07-11,"New Jersey, US","39.5027299339,-74.2279661942",mibnnzyahoocom,39.5027299339,-74.2279661942,male,,https://www.inaturalist.org/observations/86571128,2021
86569272,Northern Diamondback Terrapin,2021-07-11,"New Jersey, US","39.4877177238,-74.2839727822",mibnnzyahoocom,39.4877177238,-74.2839727822,male,,https://www.inaturalist.org/observations/86569272,2021
86568918,Northern Diamondback Terrapin,2021-07-11,"New Jersey, US","39.4718273764,-74.2376000884",mibnnzyahoocom,39.4718273764,-74.2376000884,male,,https://www.inaturalist.org/observations/86568918,2021
86567074,Northern Diamondback Terrapin,2021-07-11,"New Jersey, US","39.4266603239,-74.2449120345",mibnnzyahoocom,39.4266603239,-74.2449120345,male,,https://www.inaturalist.org/observations/86567074,2021
86410063,Northern Diamondback Terrapin,2021-07-10,"New Jersey, US","39.4642588989,-74.3901456254",margaretmnj,39.4642588989,-74.3901456254,male,,https://www.inaturalist.org/observations/86410063,2021
86416150,Northern Diamondback Terrapin,2021-07-10,"New Jersey, US","39.4492140702,-74.2094397583",margaretmnj,39.4492140702,-74.2094397583,male,,https://www.inaturalist.org/observations/86416150,2021
86417233,Northern Diamondback Terrapin,2021-07-10,"New Jersey, US","39.5413559561,-74.3914898012",margaretmnj,39.5413559561,-74.3914898012,male,,https://www.inaturalist.org/observations/86417233,2021
86033828,Northern Diamondback Terrapin,2021-07-07,"New Jersey, US","39.4268026844,-74.3183568346",moranca,39.4268026844,-74.3183568346,male,,https://www.inaturalist.org/observations/86033828,2021
85920250,Northern Diamondback Terrapin,2021-07-06,"New Jersey, US","39.5971749935,-74.3660586244",moranca,39.5971749935,-74.3660586244,male,,https://www.inaturalist.org/observations/85920250,2021
85915199,Northern Diamondback Terrapin,2021-07-06,"New Jersey, US","39.5267478601,-74.2791300351",moranca,39.5267478601,-74.2791300351,male,,https://www.inaturalist.org/observations/85915199,2021
85915585,Northern Diamondback Terrapin,2021-07-06,"New Jersey, US","39.5630349818,-74.3425873661",moranca,39.5630349818,-74.3425873661,male,,https://www.inaturalist.org/observations/85915585,2021
85916008,Northern Diamondback Terrapin,2021-07-06,"New Jersey, US","39.4462820984,-74.3937199714",moranca,39.4462820984,-74.3937199714,male,,https://www.inaturalist.org/observations/85916008,2021
85760111,Northern Diamondback Terrapin,2021-07-05,"New Jersey, US","39.5073766511,-74.2719811468",margaretmnj,39.5073766511,-74.2719811468,male,,https://www.inaturalist.org/observations/85760111,2021
85759924,Northern Diamondback Terrapin,2021-07-05,"New Jersey, US","39.4533040546,-74.3350324563",margaretmnj,39.4533040546,-74.3350324563,male,,https://www.inaturalist.org/observations/85759924,2021
85756135,Northern Diamondback Terrapin,2021-07-05,"New Jersey, US","39.4068601963,-74.296258085",margaretmnj,39.4068601963,-74.296258085,male,,https://www.inaturalist.org/observations/85756135,2021
85756272,Northern Diamondback Terrapin,2021-07-05,"New Jersey, US","39.5323478922,-74.3081152875",margaretmnj,39.5323478922,-74.3081152875,male,,https://www.inaturalist.org/observations/85756272,2021
85756719,Northern Diamondback Terrapin,2021-07-05,"New Jersey, US","39.5599667098,-74.208193123",margaretmnj,39.5599667098,-74.208193123,male,,https://www.inaturalist.org/observations/85756719,2021
85757039,Northern Diamondback Terrapin,2021-07-05,"New Jersey, US","39.5920609359,-74.2328526732",margaretmnj,39.5920609359,-74.2328526732,male,,https://www.inaturalist.org/observations/85757039,2021
85757846,Northern Diamondback Terrapin,2021-07-05,"New Jersey, US","39.4642234957,-74.3638543679",margaretmnj,39.4642234957,-74.3638543679,male,,https://www.inaturalist.org/observations/85757846,2021
85758078,Northern Diamondback Terrapin,2021-07-05,"New Jersey, US","39.4757132519,-74.2514087351",margaretmnj,39.4757132519,-74.2514087351,male,,https://www.inaturalist.org/observations/85758078,2021
85758274,Northern Diamondback Terrapin,2021-07-05,"New Jersey, US","39.4871310412,-74.2242940016",moranca,39.4871310412,-74.2242940016,male,,https://www.inaturalist.org/observations/85758274,2021
85758654,Northern Diamondback Terrapin,2021-07-05,"New Jersey, US","39.5082880775,-74.2276107246",margaretmnj,39.5082880775,-74.2276107246,male,,https://www.inaturalist.org/observations/85758654,2021
85750778,Northern Diamondback Terrapin,2021-07-05,"New Jersey, US","39.5551717652,-74.3244286386",margaretmnj,39.5551717652,-74.3244286386,male,,https://www.inaturalist.org/observations/85750778,2021
85751608,Northern Diamondback Terrapin,2021-07-05,"New Jersey, US","39.505516547,-74.2402847541",margaretmnj,39.505516547,-74.2402847541,male,,https://www.inaturalist.org/observations/85751608,2021
85472457,Northern Diamondback Terrapin,2021-07-03,"New Jersey, US","39.489893283,-74.3251352474",tjc647,39.489893283,-74.3251352474,male,,https://www.inaturalist.org/observations/85472457,2021
85250359,Northern Diamondback Terrapin,2021-07-01,"New Jersey, US","39.5125038512,-74.2983804845",moranca,39.5125038512,-74.2983804845,male,,https://www.inaturalist.org/observations/85250359,2021
76305384,Northern Diamondback Terrapin,2021-05-01,"Cape May County, US-NJ, US","39.1456223769,-74.9597460215",erin_allison,39.1456223769,-74.9597460215,male,,https://www.inaturalist.org/observations/76305384,2021
85135949,Northern Diamondback Terrapin,2021-06-30,"New Jersey, US","39.4744644865,-74.2026026687",moranca,39.4744644865,-74.2026026687,male,,https://www.inaturalist.org/observations/85135949,2021
85082786,Northern Diamondback Terrapin,2021-06-30,"New Jersey, US","39.5219224718,-74.2835664246",mibnnzyahoocom,39.5219224718,-74.2835664246,male,,https://www.inaturalist.org/observations/85082786,2021
84982067,Northern Diamondback Terrapin,2021-06-29,"New Jersey, US","39.5191473294,-74.2378261884",mibnnzyahoocom,39.5191473294,-74.2378261884,male,,https://www.inaturalist.org/observations/84982067,2021
84981048,Northern Diamondback Terrapin,2021-06-29,"New Jersey, US","39.5838771749,-74.3172311196",mibnnzyahoocom,39.5838771749,-74.3172311196,male,,https://www.inaturalist.org/observations/84981048,2021
84558176,Northern Diamondback Terrapin,2021-06-26,"New Jersey, US","39.410953532,-74.3940703672",margaretmnj,39.410953532,-74.3940703672,male,,https://www.inaturalist.org/observations/84558176,2021
84563229,Northern Diamondback Terrapin,2021-06-26,"New Jersey, US","39.4792813702,-74.359895071",margaretmnj,39.4792813702,-74.359895071,male,,https://www.inaturalist.org/observations/84563229,2021
84554478,Northern Diamondback Terrapin,2021-06-26,"New Jersey, US","39.4295568777,-74.2284799068",margaretmnj,39.4295568777,-74.2284799068,male,,https://www.inaturalist.org/observations/84554478,2021
84552823,Northern Diamondback Terrapin,2021-06-26,"New Jersey, US","39.5414770937,-74.3742022477",margaretmnj,39.5414770937,-74.3742022477,male,,https://www.inaturalist.org/observations/84552823,2021
84554137,Northern Diamondback Terrapin,2021-06-26,"New Jersey, US","39.5831708627,-74.3764992019",margaretmnj,39.5831708627,-74.3764992019,male,,https://www.inaturalist.org/observations/84554137,2021
84896066,Northern Diamondback Terrapin,2021-06-28,"New Jersey, US","39.4741660893,-74.5088172484",samhain73,39.4741660893,-74.5088172484,male,,https://www.inaturalist.org/observations/84896066,2021
84717367,Northern Diamondback Terrapin,2021-06-27,"New Jersey, US","39.494174798,-74.2046690539",moranca,39.494174798,-74.2046690539,male,,https://www.inaturalist.org/observations/84717367,2021
84717732,Northern Diamondback Terrapin,2021-06-27,"New Jersey, US","39.4010203783,-74.2590644466",moranca,39.4010203783,-74.2590644466,male,,https://www.inaturalist.org/observations/84717732,2021
84719085,Northern Diamondback Terrapin,2021-06-27,"New Jersey, US","39.5597253673,-74.2266991596",moranca,39.5597253673,-74.2266991596,male,,https://www.inaturalist.org/observations/84719085,2021
84719436,Northern Diamondback Terrapin,2021-06-27,"New Jersey, US","39.4236357149,-74.310412596",moranca,39.4236357149,-74.310412596,male,,https://www.inaturalist.org/observations/84719436,2021
84719726,Northern Diamondback Terrapin,2021-06-27,"New Jersey, US","39.5210599829,-74.3289498827",moranca,39.5210599829,-74.3289498827,male,,https://www.inaturalist.org/observations/84719726,2021
84721167,Northern Diamondback Terrapin,2021-06-27,"New Jersey, US","39.4147759682,-74.281028351",moranca,39.4147759682,-74.281028351,male,,https://www.inaturalist.org/observations/84721167,2021
84722178,Northern Diamondback Terrapin,2021-06-27,"New Jersey, US","39.583690551,-74.341969897",moranca,39.583690551,-74.341969897,male,,https://www.inaturalist.org/observations/84722178,2021
84724518,Northern Diamondback Terrapin,2021-06-27,"New Jersey, US","39.4129854725,-74.2585781796",moranca,39.4129854725,-74.2585781796,male,,https://www.inaturalist.org/observations/84724518,2021
84566206,,2021-06-26,"New Jersey, US","39.4984150602,-74.2473934068",reclaimednj,39.4984150602,-74.2473934068,male,,https://www.inaturalist.org/observations/84566206,2021
84574863,Northern Diamondback Terrapin,2021-06-26,"New Jersey, US","39.5815207959,-74.2264930085",moranca,39.5815207959,-74.2264930085,male,,https://www.inaturalist.org/observations/84574863,2021
84579885,Northern Diamondback Terrapin,2021-06-26,"New Jersey, US","39.4263492628,-74.2321809562",moranca,39.4263492628,-74.2321809562,male,,https://www.inaturalist.org/observations/84579885,2021
84584436,Northern Diamondback Terrapin,2021-06-26,"New Jersey, US","39.5690340269,-74.3184468689",moranca,39.5690340269,-74.3184468689,male,,https://www.inaturalist.org/observations/84584436,2021
84587974,Northern Diamondback Terrapin,2021-06-26,"New Jersey, US","39.554026297,-74.2881262602",moranca,39.554026297,-74.2881262602,male,,https://www.inaturalist.org/observations/84587974,2021
84446643,,2021-06-25,"New Jersey, US","39.4424351426,-74.3609058003",reclaimednj,39.4424351426,-74.3609058003,male,,https://www.inaturalist.org/observations/84446643,2021
84440552,Northern Diamondback Terrapin,2021-06-25,"New Jersey, US","39.5979752029,-74.3428688695",mibnnzyahoocom,39.5979752029,-74.3428688695,male,,https://www.inaturalist.org/observations/84440552,2021
84312539,Northern Diamondback Terrapin,2021-06-24,"New Jersey, US","39.5701304399,-74.3048322193",tjc647,39.5701304399,-74.3048322193,male,,https://www.inaturalist.org/observations/84312539,2021
84312154,Northern Diamondback Terrapin,2021-06-24,"New Jersey, US","39.4492251177,-74.2523390383",tjc647,39.4492251177,-74.2523390383,male,,https://www.inaturalist.org/observations/84312154,2021
84303398,Northern Diamondback Terrapin,2021-06-24,"New Jersey, US","39.5173105516,-74.2711147278",moranca,39.5173105516,-74.2711147278,male,,https://www.inaturalist.org/observations/84303398,2021
84306232,Northern Diamondback Terrapin,2021-06-24,"New Jersey, US","39.5521068102,-74.3747638034",moranca,39.5521068102,-74.3747638034,male,,https://www.inaturalist.org/observations/84306232,2021
84249501,Northern Diamondback Terrapin,2021-06-23,"New Jersey, US","39.5248879532,-74.3982362817",tjc647,39.5248879532,-74.3982362817,male,,https://www.inaturalist.org/observations/84249501,2021
84216457,Northern Diamondback Terrapin,2021-06-23,"New Jersey, US","39.4676266431,-74.3959069179",mibnnzyahoocom,39.4676266431,-74.3959069179,male,,https://www.inaturalist.org/observations/84216457,2021
84216665,Northern Diamondback Terrapin,2021-06-23,"New Jersey, US","39.5923039954,-74.3503769212",mibnnzyahoocom,39.5923039954,-74.3503769212,male,,https://www.inaturalist.org/observations/84216665,2021
84219804,Northern Diamondback Terrapin,2021-06-23,"New Jersey, US","39.483991338,-74.3835994967",mibnnzyahoocom,39.483991338,-74.3835994967,male,,https://www.inaturalist.org/observations/84219804,2021
84221215,Northern Diamondback Terrapin,2021-06-23,"New Jersey, US","39.5623950815,-74.3833614847",mibnnzyahoocom,39.5623950815,-74.3833614847,male,,https://www.inaturalist.org/observations/84221215,2021
84221681,Northern Diamondback Terrapin,2021-06-23,"New Jersey, US","39.4827152351,-74.2863109143",mibnnzyahoocom,39.4827152351,-74.2863109143,male,,https://www.inaturalist.org/observations/84221681,2021
84198188,Northern Diamondback Terrapin,2021-06-23,"New Jersey, US","39.4384169094,-74.3009583834",mibnnzyahoocom,39.4384169094,-74.3009583834,male,,https://www.inaturalist.org/observations/84198188,2021
84043377,Northern Diamondback Terrapin,2021-06-22,"New Jersey, US","39.5899107944,-74.2858953116",mibnnzyahoocom,39.5899107944,-74.2858953116,male,,https://www.inaturalist.org/observations/84043377,2021
83957143,Northern Diamondback Terrapin,2021-06-21,"New Jersey, US","39.426885726,-74.2111360845",mibnnzyahoocom,39.426885726,-74.2111360845,male,,https://www.inaturalist.org/observations/83957143,2021
83930460,Northern Diamondback Terrapin,2021-06-21,"New Jersey, US","39.4942209232,-74.2578747593",moranca,39.4942209232,-74.2578747593,male,,https://www.inaturalist.org/observations/83930460,2021
83881137,Northern Diamondback Terrapin,2021-06-20,"New Jersey, US","39.0958483152,-74.9619976101",erin_allison,39.0958483152,-74.9619976101,male,adult,https://www.inaturalist.org/observations/83881137,2021
83880884,Northern Diamondback Terrapin,2021-06-20,"New Jersey, US","39.0883915393,-74.9888166801",erin_allison,39.0883915393,-74.9888166801,male,adult,https://www.inaturalist.org/observations/83880884,2021
83880683,Northern Diamondback Terrapin,2021-06-20,"New Jersey, US","39.1068010657,-74.9550860182",erin_allison,39.1068010657,-74.9550860182,male,adult,https://www.inaturalist.org/observations/83880683,2021
83873384,Northern Diamondback Terrapin,2021-06-20,"New Jersey, US","39.0177350973,-74.9930725526",erin_allison,39.0177350973,-74.9930725526,male,adult,https://www.inaturalist.org/observations/83873384,2021
83823669,Northern Diamondback Terrapin,2021-06-20,"New Jersey, US","39.5676882447,-74.3648826976",moranca,39.5676882447,-74.3648826976,male,,https://www.inaturalist.org/observations/83823669,2021
83784720,Northern Diamondback Terrapin,2021-06-20,"New Jersey, US","39.5207472738,-74.236780469",moranca,39.5207472738,-74.236780469,male,,https://www.inaturalist.org/observations/83784720,2021
83784848,Northern Diamondback Terrapin,2021-06-20,"New Jersey, US","39.4780990345,-74.3249504293",moranca,39.4780990345,-74.3249504293,male,,https://www.inaturalist.org/observations/83784848,2021
83783233,Northern Diamondback Terrapin,2021-06-20,"New Jersey, US","39.4774469227,-74.2355032886",moranca,39.4774469227,-74.2355032886,male,,https://www.inaturalist.org/observations/83783233,2021
83783343,Northern Diamondback Terrapin,2021-06-20,"New Jersey, US","39.5931634322,-74.2983627521",moranca,39.5931634322,-74.2983627521,male,,https://www.inaturalist.org/observations/83783343,2021
83783766,Northern Diamondback Terrapin,2021-06-20,"New Jersey, US","39.419682692,-74.2532871219",moranca,39.419682692,-74.2532871219,male,,https://www.inaturalist.org/observations/83783766,2021
83784067,Northern Diamondback Terrapin,2021-06-20,"New Jersey, US","39.5282905847,-74.3070933004",moranca,39.5282905847,-74.3070933004,male,,https://www.inaturalist.org/observations/83784067,2021
83691263,Northern Diamondback Terrapin,2021-06-19,"New Jersey, US","39.4572239454,-74.3541892744",margaretmnj,39.4572239454,-74.3541892744,male,,https://www.inaturalist.org/observations/83691263,2021
83663621,Northern Diamondback Terrapin,2021-06-19,"New Jersey, US","39.1681349786,-75.0790310713",erin_allison,39.1681349786,-75.0790310713,male,adult,https://www.inaturalist.org/observations/83663621,2021
83666066,Northern Diamondback Terrapin,2021-06-19,"New Jersey, US","39.1937111712,-75.156610888",erin_allison,39.1937111712,-75.156610888,male,adult,https://www.inaturalist.org/observations/83666066,2021
83667093,Northern Diamondback Terrapin,2021-06-19,"New Jersey, US","39.0832746484,-75.1788862373",erin_allison,39.0832746484,-75.1788862373,male,adult,https://www.inaturalist.org/observations/83667093,2021
83668118,Northern Diamondback Terrapin,2021-06-19,"New Jersey, US","39.0044117119,-75.1834796305",erin_allison,39.0044117119,-75.1834796305,male,adult,https://www.inaturalist.org/observations/83668118,2021
83668410,Northern Diamondback Terrapin,2021-06-19,"New Jersey, US","39.1924801182,-74.8119997731",erin_allison,39.1924801182,-74.8119997731,male,adult,https://www.inaturalist.org/observations/83668410,2021
83669840,Northern Diamondback Terrapin,2021-06-19,"New Jersey, US","39.1571074962,-74.9726089401",erin_allison,39.1571074962,-74.9726089401,male,adult,https://www.inaturalist.org/observations/83669840,2021
83639956,Northern Diamondback Terrapin,2021-06-19,"New Jersey, US","39.4971991114,-74.25534504",tjc647,39.4971991114,-74.25534504,male,,https://www.inaturalist.org/observations/83639956,2021
83424246,Northern Diamondback Terrapin,2021-06-17,"New Jersey, US","39.5434343266,-74.3207121643",mibnnzyahoocom,39.5434343266,-74.3207121643,male,,https://www.inaturalist.org/observations/83424246,2021
83306129,Northern Diamondback Terrapin,2021-06-16,"New Jersey, US","39.4370015443,-74.3860445016",moranca,39.4370015443,-74.3860445016,male,,https://www.inaturalist.org/observations/83306129,2021
83290038,Northern Diamondback Terrapin,2021-06-16,"New Jersey, US","39.4993465977,-74.3896738513",mibnnzyahoocom,39.4993465977,-74.3896738513,male,,https://www.inaturalist.org/observations/83290038,2021
83291687,Northern Diamondback Terrapin,2021-06-16,"New Jersey, US","39.5215009289,-74.2534864312",tjc647,39.5215009289,-74.2534864312,male,,https://www.inaturalist.org/observations/83291687,2021
83292366,Northern Diamondback Terrapin,2021-06-16,"New Jersey, US","39.5290874143,-74.3288698235",tjc647,39.5290874143,-74.3288698235,male,,https://www.inaturalist.org/observations/83292366,2021
83292479,Northern Diamondback Terrapin,2021-06-16,"New Jersey, US","39.4849300646,-74.3724354558",tjc647,39.4849300646,-74.3724354558,male,,https://www.inaturalist.org/observations/83292479,2021
83292811,Northern Diamondback Terrapin,2021-06-16,"New Jersey, US","39.4791024055,-74.3736343741",tjc647,39.4791024055,-74.3736343741,male,,https://www.inaturalist.org/observations/83292811,2021
83293877,Northern Diamondback Terrapin,2021-06-16,"New Jersey, US","39.4449824774,-74.2227378468",tjc647,39.4449824774,-74.2227378468,male,,https://www.inaturalist.org/observations/83293877,2021
83302581,Northern Diamondback Terrapin,2021-06-16,"New Jersey, US","39.555227816,-74.2291455219",tjc647,39.555227816,-74.2291455219,male,,https://www.inaturalist.org/observations/83302581,2021
83302728,Northern Diamondback Terrapin,2021-06-16,"New Jersey, US","39.4788814818,-74.3036175896",tjc647,39.4788814818,-74.3036175896,male,,https://www.inaturalist.org/observations/83302728,2021
83144664,Northern Diamondback Terrapin,2021-06-15,"New Jersey, US","39.5378505356,-74.3790416068",moranca,39.5378505356,-74.3790416068,male,,https://www.inaturalist.org/observations/83144664,2021
83039179,Northern Diamondback Terrapin,2021-06-14,"New Jersey, US","39.4700824393,-74.3396659624",moranca,39.4700824393,-74.3396659624,male,,https://www.inaturalist.org/observations/83039179,2021
82886497,Northern Diamondback Terrapin,2021-06-13,"New Jersey, US","39.4284265571,-74.384218256",moranca,39.4284265571,-74.384218256,male,,https://www.inaturalist.org/observations/82886497,2021
82869674,Northern Diamondback Terrapin,2021-06-13,"New Jersey, US","39.444054888,-74.2267912327",moranca,39.444054888,-74.2267912327,male,,https://www.inaturalist.org/observations/82869674,2021
82870392,Northern Diamondback Terrapin,2021-06-13,"New Jersey, US","39.528068275,-74.2045691707",moranca,39.528068275,-74.2045691707,male,,https://www.inaturalist.org/observations/82870392,2021
82872440,Northern Diamondback Terrapin,2021-06-13,"New Jersey, US","39.4830356436,-74.2040540026",moranca,39.4830356436,-74.2040540026,male,,https://www.inaturalist.org/observations/82872440,2021
82696999,Northern Diamondback Terrapin,2021-06-12,"New Jersey, US","39.4918223174,-74.2529332344",samhain73,39.4918223174,-74.2529332344,male,,https://www.inaturalist.org/observations/82696999,2021
82695311,Northern Diamondback Terrapin,2021-06-12,"New Jersey, US","39.443218259,-74.3205018215",samhain73,39.443218259,-74.3205018215,male,,https://www.inaturalist.org/observations/82695311,2021
82727973,Northern Diamondback Terrapin,2021-06-12,"New Jersey, US","39.7230174675,-74.2075358516",samhain73,39.7230174675,-74.2075358516,male,,https://www.inaturalist.org/observations/82727973,2021
82706255,Northern Diamondback Terrapin,2021-06-12,"New Jersey, US","39.4348355433,-74.2054799",samhain73,39.4348355433,-74.2054799,male,,https://www.inaturalist.org/observations/82706255,2021
82706373,Northern Diamondback Terrapin,2021-06-12,"New Jersey, US","39.4669236992,-74.3007342036",samhain73,39.4669236992,-74.3007342036,male,,https://www.inaturalist.org/observations/82706373,2021
82707004,Northern Diamondback Terrapin,2021-06-12,"New Jersey, US","39.5235615788,-74.2641273135",samhain73,39.5235615788,-74.2641273135,male,,https://www.inaturalist.org/observations/82707004,2021
82689581,Northern Diamondback Terrapin,2021-06-12,"New Jersey, US","39.5745217729,-74.3795864248",davinariddell,39.5745217729,-74.3795864248,male,,https://www.inaturalist.org/observations/82689581,2021
82693609,Northern Diamondback Terrapin,2021-06-12,"New Jersey, US","39.4886340382,-74.2495514259",davinariddell,39.4886340382,-74.2495514259,male,,https://www.inaturalist.org/observations/82693609,2021
82696451,Northern Diamondback Terrapin,2021-06-12,"New Jersey, US","39.4622682661,-74.3747929306",samhain73,39.4622682661,-74.3747929306,male,,https://www.inaturalist.org/observations/82696451,2021
82696626,Northern Diamondback Terrapin,2021-06-12,"New Jersey, US","39.5221650281,-74.2366726122",samhain73,39.5221650281,-74.2366726122,male,,https://www.inaturalist.org/observations/82696626,2021
82686219,Northern Diamondback Terrapin,2021-06-12,"New Jersey, US","39.5283379839,-74.3291375011",samhain73,39.5283379839,-74.3291375011,male,,https://www.inaturalist.org/observations/82686219,2021
82027274,Northern Diamondback Terrapin,2021-06-07,United States,"38.9389319017,-74.8147645699",jimharlan,38.9389319017,-74.8147645699,male,adult,https://www.inaturalist.org/observations/82027274,2021
82433150,Northern Diamondback Terrapin,2021-06-10,"New Jersey, US","39.4411893698,-74.2428215693",moranca,39.4411893698,-74.2428215693,male,,https://www.inaturalist.org/observations/82433150,2021
82432946,Northern Diamondback Terrapin,2021-06-10,"New Jersey, US","39.5391410731,-74.2481778216",moranca,39.5391410731,-74.2481778216,male,,https://www.inaturalist.org/observations/82432946,2021
82432389,Northern Diamondback Terrapin,2021-06-10,"New Jersey, US","39.4647041954,-74.3860655762",moranca,39.4647041954,-74.3860655762,male,,https://www.inaturalist.org/observations/82432389,2021
82423954,Northern Diamondback Terrapin,2021-06-10,"New Jersey, US","39.599584788,-74.2290801257",moranca,39.599584788,-74.2290801257,male,,https://www.inaturalist.org/observations/82423954,2021
82425127,Northern Diamondback Terrapin,2021-06-10,"New Jersey, US","39.5870772933,-74.2678320109",moranca,39.5870772933,-74.2678320109,male,,https://www.inaturalist.org/observations/82425127,2021
82425850,Northern Diamondback Terrapin,2021-06-10,"New Jersey, US","39.4115106992,-74.3842452082",moranca,39.4115106992,-74.3842452082,male,,https://www.inaturalist.org/observations/82425850,2021
82427744,Northern Diamondback Terrapin,2021-06-10,"New Jersey, US","39.41468052,-74.2644612882",moranca,39.41468052,-74.2644612882,male,,https://www.inaturalist.org/observations/82427744,2021
82427834,Northern Diamondback Terrapin,2021-06-10,"New Jersey, US","39.5420142263,-74.3730454407",moranca,39.5420142263,-74.3730454407,male,,https://www.inaturalist.org/observations/82427834,2021
82415457,Northern Diamondback Terrapin,2021-06-10,"New Jersey, US","39.4548176966,-74.3880524552",moranca,39.4548176966,-74.3880524552,male,,https://www.inaturalist.org/observations/82415457,2021
82300524,Northern Diamondback Terrapin,2021-06-09,"New Jersey, US","39.4241849538,-74.3073692304",moranca,39.4241849538,-74.3073692304,male,,https://www.inaturalist.org/observations/82300524,2021
82300685,Northern Diamondback Terrapin,2021-06-09,"New Jersey, US","39.4777936073,-74.3051129641",moranca,39.4777936073,-74.3051129641,male,,https://www.inaturalist.org/observations/82300685,2021
82149948,Northern Diamondback Terrapin,2021-06-08,"New Jersey, US","39.4077754599,-74.3648202733",moranca,39.4077754599,-74.3648202733,male,,https://www.inaturalist.org/observations/82149948,2021
82159419,Northern Diamondback Terrapin,2021-06-08,"New Jersey, US","39.5236334404,-74.2154520388",moranca,39.5236334404,-74.2154520388,male,,https://www.inaturalist.org/observations/82159419,2021
